@relation numLeft

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute sign {1,2,3,4,5}

@data
-5.276657,-17.903809,-24.084356,22.569319,-29.85469,-45.19405,39.84618,-30.44072,-56.719635,52.19033,-28.032211,-64.3038,-21.679417,48.09465,-2.5706692,3.7815208,27.152328,-30.03575,28.425392,13.80278,-38.606052,46.79407,5.734787,-40.09484,3.0814095,-20.614258,-7.2125206,33.00186,-4.4192047,-30.859116,28.708836,19.197662,-26.242731,19.133442,29.227798,-17.957596,10.906021,-17.463974,10.465797,36.855846,-0.8621979,-12.469608,29.504982,21.634827,-9.846121,18.730812,31.13144,-2.6575203,20.025103,-11.144196,25.151604,38.54545,-0.777359,3.394886,33.007614,15.096893,3.3234978,23.411974,24.582016,9.446331,1
-4.1976585,-18.572723,-23.788212,25.30698,-26.680984,-44.46607,42.961906,-23.53917,-54.959167,55.01571,-18.100494,-61.348625,-21.94878,47.81349,-4.6713867,4.7379646,26.402618,-30.566618,29.804564,13.062912,-37.826,48.28263,5.128311,-38.39215,3.5232162,-20.766678,-6.5418377,33.68805,-3.4063568,-29.022429,27.546394,19.738678,-24.114788,16.94391,28.853119,-16.024693,10.632866,-17.085876,11.3348675,37.284218,-0.6972809,-10.93988,28.839376,21.47145,-8.874586,17.29287,30.378586,-2.1451187,19.126276,-10.303177,26.18838,38.461662,-0.53097534,4.869936,32.64063,15.236099,4.4465046,22.615507,24.459259,10.274317,1
-6.688345,-17.286163,-24.577585,21.709036,-30.22081,-44.32917,39.89368,-31.82283,-54.250095,53.137833,-30.494339,-60.45704,-8.603376,51.55327,-5.9993725,13.336271,24.08992,-30.608063,34.716145,4.973755,-36.645756,50.694397,-7.24498,-36.305916,-0.63710594,-21.187073,-6.969969,34.142174,-13.591858,-28.168774,34.635296,10.50853,-24.115978,26.586184,22.40889,-16.73164,6.2283573,-19.238266,11.271179,37.20194,-9.988571,-9.468292,34.41082,13.609177,-7.9223976,25.121344,25.240753,-1.8927498,15.348545,-14.64122,26.583248,37.588997,-10.169662,6.354645,35.855675,6.53833,5.645569,28.101376,17.993423,10.954498,1
-8.26907,-8.51207,-28.064442,20.664692,-17.736938,-49.07826,39.102116,-19.273148,-58.532036,52.693535,-18.838593,-64.080284,-0.56843185,52.08116,8.7709465,18.541973,28.646729,-21.67229,37.043404,8.37413,-31.953314,50.81955,-6.071991,-34.452328,-4.1896667,-17.975266,-12.074785,32.8967,-8.572113,-27.976257,34.446205,12.861572,-16.327505,26.569424,22.571198,-6.099367,1.5738487,-22.204071,6.161743,35.01643,-12.954376,-10.302826,35.307114,9.402252,-2.1094933,27.173418,20.065262,6.72723,10.187416,-23.525085,22.373817,34.250694,-17.74179,4.728962,35.25507,-1.4095306,8.590691,29.055475,9.3723755,16.64354,1
-9.3505745,-12.486877,-26.174225,19.151028,-22.67073,-47.335255,36.82673,-25.362305,-57.918144,49.80696,-26.010574,-64.7586,-2.4300385,52.728363,1.8750877,20.163757,25.256912,-22.125141,40.43611,4.831848,-27.677513,55.260506,-8.715378,-26.482601,-4.0142517,-19.570663,-9.3454895,31.714966,-10.12085,-28.075111,31.993313,12.59993,-19.064798,23.752087,22.871933,-9.710468,2.8869858,-21.107742,8.921478,35.000732,-13.239334,-10.619253,34.82812,10.030518,-5.5677357,26.706322,21.485703,2.2271156,12.394724,-19.929352,24.637215,35.215576,-15.705124,5.010868,35.69885,1.0250397,6.6023064,29.456354,12.55632,13.501141,1
-8.470993,-17.408615,-23.529299,18.74749,-26.06247,-46.94097,35.140644,-28.00444,-59.55706,47.05112,-28.149689,-68.1488,-13.95396,50.822327,-3.47538,14.328205,26.35907,-24.519123,38.742733,10.690552,-28.69152,56.418785,1.2872009,-26.728966,-0.3134575,-21.003418,-6.7246933,30.653309,-6.225281,-29.948402,26.269705,16.929733,-23.457933,16.620636,26.245697,-14.455505,8.247467,-18.709167,10.742958,35.81774,-5.909973,-12.732689,30.135504,17.007568,-9.645294,20.034544,26.914322,-2.0445366,18.523478,-13.556961,25.117535,38.12813,-7.1571198,2.7897873,35.003666,9.360443,2.5209656,26.940544,20.09636,8.786697,1
-6.656967,-21.727386,-20.299055,18.394182,-33.874817,-44.56263,33.372852,-37.720627,-58.437847,44.230522,-39.087936,-68.23274,-23.456024,46.568604,-8.419025,7.399191,24.94278,-28.948278,33.706417,13.151093,-34.227165,52.81878,6.8836975,-33.833313,3.1723099,-21.454147,-4.014908,29.203053,-4.91893,-31.685495,21.444134,18.024002,-28.38118,11.044125,27.226852,-20.129969,12.336727,-15.279327,12.157806,35.281895,-1.1229095,-15.19471,25.911724,20.762848,-14.696911,14.814384,30.009308,-7.6757584,22.43102,-6.4455414,24.760967,38.679882,0.6501312,0.07382202,32.236076,16.07611,-1.7096596,22.646782,25.804398,4.0295944,1
-6.355198,-23.57129,-18.233242,18.179245,-37.199524,-42.236855,32.84143,-41.56555,-56.294975,43.441216,-43.140503,-66.33801,-25.581074,44.77748,-11.414341,5.421139,22.714767,-31.245403,31.899342,11.400665,-36.711353,51.204475,5.7413635,-36.75084,3.929016,-21.574966,-2.355198,28.533768,-6.630478,-32.15357,20.190363,16.300522,-30.720182,9.761137,25.954483,-23.041166,13.30422,-13.736389,12.95277,35.163277,-1.6478424,-16.220745,25.341942,19.999634,-17.621468,14.201065,29.631577,-11.21434,23.39429,-3.5094147,24.457973,38.51208,2.4031372,-1.2387848,31.184406,17.259125,-4.11438,21.242432,26.972397,1.0181351,1
-9.816847,-19.450546,-21.301445,14.263369,-33.22995,-45.67586,29.298882,-37.689316,-59.303772,40.411892,-39.372513,-68.75716,-14.32654,50.32466,-7.2028275,12.645849,24.161606,-27.91892,36.379776,7.852829,-33.369175,53.934326,-1.9707184,-33.13821,-0.64278984,-21.52507,-4.766762,28.94839,-9.707825,-31.250526,25.575317,14.1528015,-27.152946,16.773737,24.715073,-18.673225,8.952339,-17.67543,11.870117,35.190434,-7.8240967,-14.389339,30.251177,15.453613,-13.503227,20.858707,26.400345,-6.4395638,20.061407,-11.262497,25.069847,38.168125,-6.253647,1.1766014,34.368603,10.0429535,-0.4510193,26.272179,21.124481,5.1329384,1
-9.577309,-18.711151,-22.059315,15.513426,-31.84082,-45.763916,31.123186,-36.005173,-58.82784,42.637917,-37.532883,-67.81536,-12.441887,50.889328,-6.721363,14.163323,24.226532,-27.27443,37.308025,7.0987396,-32.746407,54.456974,-3.4116058,-32.341652,-1.1312695,-21.397598,-5.2274933,29.653858,-9.332581,-30.195196,26.81524,14.419022,-25.165205,18.092184,24.945435,-16.560654,7.91761,-18.17958,11.843945,35.28596,-7.988739,-13.099293,30.381464,15.241837,-11.277031,20.766552,25.860321,-4.0144157,18.694473,-12.3828125,25.592648,37.892094,-7.526596,2.5340805,34.652283,8.903717,1.046463,26.671625,20.132645,6.501133,1
