@relation num2

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute feat60 numeric
@attribute feat61 numeric
@attribute feat62 numeric
@attribute feat63 numeric
@attribute feat64 numeric
@attribute feat65 numeric
@attribute feat66 numeric
@attribute feat67 numeric
@attribute feat68 numeric
@attribute feat69 numeric
@attribute feat70 numeric
@attribute feat71 numeric
@attribute feat72 numeric
@attribute feat73 numeric
@attribute feat74 numeric
@attribute feat75 numeric
@attribute feat76 numeric
@attribute feat77 numeric
@attribute feat78 numeric
@attribute feat79 numeric
@attribute feat80 numeric
@attribute feat81 numeric
@attribute feat82 numeric
@attribute feat83 numeric
@attribute feat84 numeric
@attribute feat85 numeric
@attribute feat86 numeric
@attribute feat87 numeric
@attribute feat88 numeric
@attribute feat89 numeric
@attribute feat90 numeric
@attribute feat91 numeric
@attribute feat92 numeric
@attribute feat93 numeric
@attribute feat94 numeric
@attribute feat95 numeric
@attribute feat96 numeric
@attribute feat97 numeric
@attribute feat98 numeric
@attribute feat99 numeric
@attribute feat100 numeric
@attribute feat101 numeric
@attribute feat102 numeric
@attribute feat103 numeric
@attribute feat104 numeric
@attribute feat105 numeric
@attribute feat106 numeric
@attribute feat107 numeric
@attribute feat108 numeric
@attribute feat109 numeric
@attribute feat110 numeric
@attribute feat111 numeric
@attribute feat112 numeric
@attribute feat113 numeric
@attribute feat114 numeric
@attribute feat115 numeric
@attribute feat116 numeric
@attribute feat117 numeric
@attribute feat118 numeric
@attribute feat119 numeric
@attribute sign {6,7,8,9,10}

@data
6.7560577,7.468384,58.38709,35.621326,-8.76355,23.455826,60.02754,-15.437561,2.4627533,80.31162,-14.726685,-7.403083,206.53308,-2.6150208,80.14116,213.25114,17.344666,36.85893,219.33978,30.582138,7.386698,225.05354,39.22061,-12.663582,180.06082,8.748795,5.4935246,166.01215,21.334137,-31.390884,157.63416,30.229904,-51.237244,151.47098,37.538696,-64.65458,161.86356,-0.7706146,11.289848,142.01826,9.175446,-29.544579,130.10262,16.855026,-53.016125,122.142914,22.917175,-68.12395,145.83997,-9.734268,23.360394,125.194336,-0.21218872,-13.235224,112.31171,8.133575,-35.0967,103.63837,15.087219,-49.274475,-36.458054,-11.037384,2.4347153,-59.350178,-5.4751587,-22.21341,-71.8538,-0.4829712,-35.420746,-82.67038,5.2546234,-46.660637,-139.22484,5.069412,-53.418217,-128.0542,-34.82167,-53.78452,-135.48325,-46.276703,-34.895508,-143.72131,-45.306503,-20.660988,-159.89523,3.4703064,-58.471355,-145.77255,-40.79013,-59.802963,-145.71007,-52.704666,-35.106564,-148.99013,-50.677704,-17.401043,-181.68378,1.0368195,-57.008884,-167.04001,-39.468002,-58.04359,-164.21756,-50.598892,-33.92565,-165.78809,-48.678894,-16.08086,-201.00732,-4.717407,-52.560604,-185.81258,-35.10559,-55.423443,-180.60654,-42.62462,-38.929276,-179.9743,-41.13118,-22.387707,6
6.4447937,6.193695,58.571114,35.63665,-9.197464,23.530851,59.96763,-15.686981,2.3930988,80.24466,-15.019913,-7.49028,206.94556,-0.88142395,79.94565,213.45544,18.192322,36.234253,219.46481,30.817642,6.4785213,224.97226,39.092194,-13.781879,180.08112,9.044037,5.2330437,165.84476,21.007492,-31.786098,157.33206,29.660904,-51.682228,151.0614,36.85736,-65.1105,161.96594,-0.48054504,11.272905,141.85754,8.606354,-29.632977,129.77252,15.840866,-53.159256,121.6952,21.643585,-68.30648,146.04846,-9.32901,23.566774,125.19358,-0.55747986,-13.097718,112.16925,7.426239,-35.010387,103.39902,14.192383,-49.219254,-36.38115,-11.206665,2.7863197,-59.423203,-6.18779,-21.838718,-72.0148,-1.4555664,-35.05817,-82.90885,4.0824738,-46.32331,-139.31047,4.419159,-53.190697,-128.67996,-35.61081,-54.090973,-136.3471,-47.333527,-35.463142,-144.64333,-46.603546,-21.248066,-159.962,3.1341095,-58.40789,-146.34744,-41.26703,-60.25004,-146.55203,-53.642517,-35.782154,-149.88536,-51.99524,-18.04721,-181.78296,0.89183044,-57.135418,-167.41722,-39.643723,-59.713364,-164.70996,-51.96901,-36.169872,-166.30298,-50.91205,-18.255222,-201.19202,-4.7568665,-52.930786,-186.18486,-35.12587,-56.80722,-181.1655,-43.428482,-40.634125,-180.65442,-42.686676,-24.037672,6
6.2385635,6.5926514,58.549896,35.76539,-8.547165,23.681213,60.077747,-15.034454,2.5213661,80.284904,-14.442932,-7.5088367,205.39148,-4.283676,82.02075,212.28024,16.603073,39.205315,218.4474,30.480408,10.045401,224.06863,39.59857,-9.817751,179.15466,8.711075,7.5563183,165.35397,21.577362,-29.324778,157.07568,30.734482,-49.093956,150.96289,38.28659,-62.399136,160.93091,-0.9121704,13.092083,141.12524,8.976807,-27.775436,129.21516,16.616013,-51.262978,121.24864,22.653854,-66.37694,144.86249,-10.117035,24.919037,124.4465,-0.2727661,-11.720139,111.69081,8.3007965,-33.567894,103.095894,15.4263,-47.708046,-36.475807,-11.049774,2.0877838,-59.04579,-4.7814484,-22.687645,-71.35898,0.64601135,-35.90219,-81.995316,6.7922974,-47.097954,-138.02505,5.744705,-54.868656,-127.5907,-34.34607,-55.131874,-135.27231,-45.86087,-36.38073,-143.54445,-45.068436,-22.154984,-158.65686,4.3894653,-60.145927,-145.02686,-40.029892,-61.30964,-145.27892,-52.223938,-36.751266,-148.63239,-50.547302,-19.022873,-180.47807,2.1179962,-58.93126,-166.0592,-38.467056,-59.980286,-163.63086,-50.174454,-36.09351,-165.3771,-48.854416,-18.21062,-199.89139,-3.5362244,-54.75389,-184.71213,-33.898346,-57.955406,-179.85294,-42.021347,-41.642796,-179.49072,-41.210434,-25.045662,6
5.815857,3.7720795,58.84234,35.431335,-10.263962,23.58917,59.77311,-16.218475,2.3068657,80.00307,-15.575562,-7.674103,203.74698,-7.875183,80.6183,211.00961,14.115585,38.42193,217.57455,28.71701,9.705835,223.85757,38.21376,-9.777995,178.51178,7.316925,6.2235947,165.21161,20.870087,-30.595322,157.16899,30.426437,-50.272606,151.19556,38.26796,-63.47326,160.27432,-2.5912323,11.181425,140.83418,8.165894,-29.642296,129.11665,16.26767,-53.07161,121.26278,22.584915,-68.130226,144.09737,-12.267822,22.47172,123.97722,-1.8624725,-14.176052,111.362434,7.0262756,-35.979614,102.837494,14.348923,-50.061295,-36.42733,-11.338364,1.1968918,-58.65953,-4.43779,-23.715538,-70.80106,1.3730774,-36.925877,-81.29354,7.8764496,-48.055466,-136.89291,8.82225,-52.613113,-127.088585,-31.404388,-53.994484,-135.05801,-43.5459,-35.766068,-143.41565,-43.383163,-21.569176,-157.48985,7.839432,-58.10465,-144.27834,-36.677277,-60.08705,-144.92334,-49.665787,-35.94674,-148.4154,-48.76706,-18.188622,-179.33203,5.640518,-57.164238,-165.17662,-34.98767,-59.428127,-163.06061,-47.647354,-36.0018,-164.93642,-47.14444,-18.090408,-198.80818,-0.09185791,-53.406906,-183.75404,-30.462845,-57.080357,-179.14691,-39.1024,-40.96116,-178.90509,-38.956696,-24.342674,6
5.7416763,3.8921814,58.841797,35.558037,-10.047287,23.719894,60.196075,-15.774796,2.71805,80.513985,-15.065918,-7.0780888,204.06114,-9.303146,80.42239,211.22006,13.689377,38.74546,217.8476,28.901077,10.362463,224.05365,38.81224,-8.938783,178.86455,7.864319,6.4453926,165.17398,20.86827,-30.428455,156.9712,29.989502,-50.245644,150.9118,37.468384,-63.616447,160.42047,-1.7035065,11.306477,140.55295,8.428558,-29.47137,128.6144,15.993042,-52.968643,120.62575,21.875717,-68.132034,144.06964,-11.206528,22.493206,123.64008,-1.3715057,-14.140888,110.84882,7.0032806,-36.044872,102.20571,13.912247,-50.2629,-36.67894,-10.499802,1.1621857,-59.18067,-3.8346863,-23.571724,-71.48967,1.6806641,-36.753746,-82.15524,7.828186,-47.920982,-136.99673,8.179123,-52.586437,-127.82357,-32.21234,-53.36037,-136.01108,-44.10466,-35.064445,-144.40123,-43.838684,-20.88831,-157.59186,7.3776245,-58.11416,-144.87173,-37.304413,-59.5015,-145.72656,-50.11656,-35.273613,-149.24051,-49.153305,-17.523205,-179.45587,5.3912964,-57.208717,-165.86325,-35.491287,-57.287685,-164.28905,-47.053024,-33.25883,-166.35104,-45.920776,-15.396702,-198.99316,-0.14260864,-53.471367,-184.19968,-30.774628,-55.78426,-179.89648,-38.870667,-39.30298,-179.79068,-38.300415,-22.692223,6
5.2390213,2.402832,58.96823,35.21248,-10.956421,23.754671,60.023964,-16.34375,2.8673172,80.38471,-15.663269,-6.8414965,205.98135,-5.704361,80.09756,212.6854,15.708466,37.51329,219.00531,29.837036,8.507147,224.88576,39.044403,-11.239471,180.17838,9.312683,5.862253,165.74321,20.234238,-31.401154,157.08003,28.382034,-51.44526,150.67767,35.295746,-64.95965,161.73477,-0.007598877,11.184149,141.26596,8.422882,-29.683506,128.94069,15.30043,-53.192215,120.688965,20.907623,-68.31905,145.44359,-9.079651,22.807238,124.54648,-0.93725586,-13.978134,111.45766,6.660858,-35.989246,102.62337,13.204376,-50.262558,-36.716454,-10.272659,1.8208923,-59.696487,-5.385315,-22.888412,-72.2828,-0.6622772,-36.116184,-83.18169,4.940628,-47.344505,-138.33496,5.965393,-52.21816,-129.68756,-34.52713,-53.557438,-138.23578,-46.59076,-35.540764,-146.77081,-46.47319,-21.44936,-158.88496,5.4755096,-57.94653,-146.63809,-39.331375,-59.549267,-148.01962,-52.25508,-35.40509,-151.78416,-51.3947,-17.700836,-180.7721,3.6547241,-57.284256,-167.6658,-37.383102,-56.762405,-166.74936,-48.64067,-32.555687,-169.13823,-47.375397,-14.743275,-200.388,-1.80159,-53.857407,-185.8642,-32.625748,-55.06071,-182.00949,-40.32425,-38.28065,-182.16098,-39.5347,-21.679226,6
-5.0471344,16.803513,56.883118,30.280441,-3.3676605,31.154556,57.51144,-13.504593,15.771763,78.19165,-17.083145,7.476778,195.88737,8.6471405,90.1455,204.77374,27.787384,46.884018,212.58194,40.434357,17.558247,219.64017,48.645294,-2.2419086,174.85762,18.62996,13.59304,160.80455,27.81955,-24.278824,151.99138,35.8631,-44.29963,145.32126,43.155655,-57.4813,156.39053,8.971191,18.179077,136.64307,16.628769,-23.192522,124.369995,25.48761,-46.056576,116.09343,33.629807,-59.969017,139.62291,-0.016616821,29.173016,120.16052,7.9250946,-8.434111,107.835945,17.208847,-30.239027,99.56817,25.771393,-43.763676,-36.24266,-11.613342,0.06966019,-58.639214,-8.315552,-25.426165,-70.91196,-3.6916656,-38.97959,-81.4571,2.3480377,-50.318714,-128.95996,-7.302368,-54.365078,-120.55904,-46.41432,-43.599644,-132.2156,-53.544357,-24.718695,-143.02133,-50.04167,-12.785717,-148.23477,-10.169113,-63.06104,-135.85416,-53.220673,-50.671776,-141.50955,-59.366745,-24.554459,-148.3386,-54.12207,-8.610477,-169.89983,-12.868042,-65.53943,-157.17421,-51.511215,-51.364986,-160.97571,-54.921432,-25.145588,-166.69476,-48.446014,-9.335751,-189.76338,-18.319763,-64.11968,-174.97836,-47.804306,-55.483532,-173.96301,-50.99263,-36.92283,-176.95663,-46.147064,-21.308338,6
-4.3732758,28.746613,51.623447,32.244064,4.995392,31.327576,56.724003,-11.805466,17.207417,72.98236,-23.897507,7.2710085,191.36479,19.566437,93.201065,190.5403,44.434036,51.996746,194.0295,61.070343,23.854721,200.3834,71.832855,5.0642977,154.31624,10.811905,20.468437,134.18524,17.420074,-20.899244,121.20887,29.07785,-42.05538,112.64903,40.451767,-53.267704,137.7814,1.7977905,31.788593,117.79539,9.337555,-5.626134,105.04789,21.422546,-25.75055,96.82059,33.069855,-36.761517,122.45781,-2.5999756,44.90898,99.114296,0.6937561,20.276691,86.693085,7.534668,7.842409,76.68048,16.761612,-1.6899033,-126.189896,-18.425842,-54.849243,-125.72603,-54.28061,-34.102295,-139.1787,-53.72737,-15.078018,-149.45201,-45.32733,-5.314476,-145.36725,-20.485825,-63.978462,-140.5363,-60.099213,-40.153015,-148.48761,-57.82257,-14.009838,-155.18741,-47.50676,-0.70384216,-167.09795,-20.753647,-67.21971,-161.22693,-55.63214,-42.61943,-166.90843,-50.59993,-17.008198,-172.3115,-39.06308,-4.268593,-187.57315,-23.102722,-65.97646,-177.59134,-51.482513,-49.930622,-177.83093,-50.1577,-31.118826,-180.72618,-41.30841,-17.350708,14.220924,10.054199,-29.410982,-3.6773872,18.205902,-65.87214,-15.568325,28.84999,-82.85779,-24.4226,39.29167,-92.023026,6
-3.1684647,29.673737,51.184994,34.583237,8.622238,30.006802,58.95934,-7.353241,14.791523,74.74639,-19.267319,3.9237785,192.82689,19.294952,84.195404,192.19601,41.38719,41.43552,195.91556,55.856354,12.148603,202.9405,64.76828,-7.358097,154.37077,6.8036804,12.750551,133.96387,15.335663,-28.126999,121.940125,29.917343,-47.993458,114.8315,43.60823,-57.500298,137.3376,0.14308167,24.928726,117.45172,8.36763,-12.394989,105.91959,22.904205,-31.610506,99.37883,36.73889,-41.11889,121.881386,-1.8621979,38.470592,98.224014,1.5374451,14.15416,86.313156,9.168732,1.6805477,77.38044,19.444656,-7.851808,-126.89395,-17.985764,-46.76051,-126.753525,-54.507812,-27.207113,-139.88657,-54.035934,-7.9586334,-149.73404,-45.27365,1.924572,-146.1205,-19.278503,-55.927048,-142.1924,-60.006714,-33.88179,-149.91187,-58.300003,-7.62595,-156.21548,-47.838135,5.759365,-167.83044,-18.575302,-59.241364,-163.9661,-52.693726,-33.219254,-169.65787,-46.142365,-7.956211,-174.5859,-33.79274,4.200714,-188.39679,-19.943893,-58.037018,-180.22942,-47.180466,-39.22263,-180.96547,-43.24565,-20.792446,-183.77954,-32.476654,-8.448887,14.591671,6.22287,-30.276829,-3.8556633,15.653305,-66.15131,-15.339985,28.414566,-81.91404,-23.277557,40.688248,-89.51535,6
-5.6612625,26.626022,52.62583,33.490234,8.586502,31.210674,57.10492,-7.163788,14.621825,72.42955,-18.776459,2.807188,184.25804,21.123535,83.67494,187.98915,42.039185,40.483654,195.25465,55.376312,11.324641,205.06326,63.124405,-7.4647703,146.80583,9.89827,11.490478,126.08176,20.210815,-28.81305,114.3077,37.215378,-46.815514,107.89017,52.587784,-53.946953,129.52412,3.2457275,23.317863,110.188934,14.199005,-13.59186,99.72274,31.92546,-30.614464,94.54103,47.85385,-37.24968,113.84093,1.2158508,36.59245,88.918236,5.753357,13.771657,77.35724,16.016144,2.9682112,70.11244,29.26155,-3.9834874,-118.49872,-19.951859,-44.6901,-117.88237,-58.064743,-28.465317,-131.62764,-59.463013,-9.695248,-141.95712,-51.529602,0.39391708,-137.29544,-20.833435,-54.75305,-133.26274,-63.340393,-36.392586,-142.07396,-63.80545,-10.430721,-149.1073,-54.235535,3.2550926,-158.8459,-20.078842,-58.973114,-156.36221,-54.595215,-33.309875,-163.6486,-47.741074,-8.541611,-169.31694,-35.264282,3.154091,-179.43202,-21.647873,-58.755913,-172.08235,-49.306305,-40.221863,-173.932,-45.107773,-21.9285,-177.52931,-34.09575,-10.010094,15.118526,6.466217,-29.965736,-2.3920555,19.214203,-65.279816,-13.149956,34.588043,-79.10428,-20.257164,48.51111,-84.30658,6
-6.202339,28.404053,51.625713,33.786385,11.680923,30.694603,55.57921,-5.6207123,13.183445,71.12199,-16.990372,1.4175138,184.11972,26.84616,84.391754,194.64731,39.744186,39.22891,207.48158,47.26619,9.9097,219.76793,51.40892,-8.561022,130.65475,4.8902893,24.243334,111.31632,14.700867,-12.984726,100.753395,32.317444,-30.061579,95.55265,48.31038,-36.524376,114.86531,3.0040436,37.41274,89.73554,6.044159,14.570446,77.99279,15.836624,3.5290947,70.655304,28.894943,-3.674735,32.036346,-8.861938,-7.9665275,30.814228,-46.06517,10.21703,16.756073,-45.59401,28.800613,6.698494,-36.580322,38.236027,-137.82867,-24.373947,-54.99271,-135.33469,-65.699295,-33.869144,-144.86209,-63.9357,-8.217823,-151.97995,-53.217728,4.542042,-159.28915,-23.46399,-59.621037,-158.00003,-56.661118,-32.1904,-165.84671,-47.60492,-8.316723,-171.53479,-33.982483,2.011139,-179.89612,-24.744553,-59.722572,-173.2957,-51.80133,-40.053238,-175.43637,-46.813828,-21.991165,-179.09909,-35.252106,-10.626106,15.316612,5.5826263,-30.042683,-2.488968,16.507492,-65.81731,-13.635849,31.661499,-79.57619,-20.925686,45.646378,-84.34169,-3.3373756,-3.0592194,-24.323935,-23.686916,5.722519,-65.17718,-35.41815,22.706985,-83.2265,-41.74324,38.279343,-89.997604,6
-5.511818,29.151215,51.286453,34.347218,12.600342,29.974504,55.93385,-4.7615814,12.268707,71.744965,-15.792175,0.5376091,180.08922,29.226105,81.60582,191.73727,40.37358,36.25244,205.72437,46.49449,7.135249,217.37358,50.084885,-11.856562,144.09248,12.836655,9.669087,124.061386,24.45897,-30.628393,113.195435,43.053757,-47.600044,107.70894,59.306427,-53.439743,126.63868,6.8505707,21.599394,107.59039,19.000275,-15.084373,97.98175,38.231964,-30.93851,93.77769,54.94319,-36.19686,110.722145,5.5877075,34.69011,85.286514,9.302933,12.29047,73.9322,19.859756,1.5513391,67.44202,33.578186,-5.226259,-115.39526,-25.454254,-42.172768,-116.77896,-62.268814,-23.22575,-130.5696,-61.107834,-4.4727783,-140.35358,-51.700256,4.865299,-134.15279,-26.52121,-52.290764,-131.63121,-67.36473,-30.253094,-140.9134,-64.79947,-4.5795174,-147.84323,-53.668854,7.9280624,-155.6676,-25.637634,-56.664864,-154.06897,-58.53305,-28.889194,-161.46465,-49.38269,-4.9076805,-166.9367,-35.7408,5.5107956,-176.27638,-26.88118,-56.492195,-169.48676,-53.63919,-36.48152,-171.40445,-48.334534,-18.484877,-174.91109,-36.566513,-7.2835007,15.635769,4.5577087,-30.051245,-2.109604,18.387054,-64.83726,-12.627979,35.261627,-76.99523,-19.122849,50.05011,-80.242615,6
-9.233139,24.475327,53.16184,32.192074,9.921295,33.438637,54.388348,-6.310623,15.417404,70.6381,-16.611618,3.6225276,183.46533,24.501602,77.9123,196.41516,33.611954,32.457085,211.4079,38.34079,3.582003,223.20676,41.157288,-15.447935,148.97882,5.418274,5.8999524,128.69034,18.882034,-33.689377,118.50496,39.3481,-48.83106,114.012054,56.46747,-52.71609,131.23935,-0.02394104,17.668308,112.72053,13.379288,-18.8496,104.027626,33.763565,-33.764446,100.705864,50.962738,-37.976772,115.0336,-0.70669556,30.4435,88.6555,5.968292,9.897011,78.225365,18.628036,0.58899355,73.61432,33.713684,-4.6469336,-119.294266,-18.664444,-36.64213,-123.715,-56.418793,-20.171482,-138.92079,-55.511353,-2.5316505,-149.02031,-46.23134,6.595745,-137.22217,-18.538895,-48.215,-137.49463,-60.590027,-28.420103,-148.90222,-59.001648,-3.5360565,-156.62796,-48.41565,8.978027,-158.3277,-16.949738,-54.116875,-159.03433,-52.416275,-29.667416,-168.06221,-45.749863,-5.4270706,-174.18167,-33.226166,5.9877777,-178.89716,-17.902802,-55.629185,-173.89767,-46.41185,-37.608162,-177.20297,-42.52594,-19.45132,-181.49583,-31.60028,-7.684643,16.31277,3.305191,-29.854584,-0.27046204,19.318222,-64.27543,-9.885254,37.51558,-75.212326,-15.618065,52.830673,-77.215,6
-26.581612,3.019043,52.86565,19.34346,-7.8664703,43.417576,43.88201,-19.141205,24.665125,61.990078,-26.454102,13.355671,182.17416,11.259476,78.28389,193.79636,21.811203,32.781597,208.05634,27.707703,3.7505965,219.1673,31.42537,-15.536957,129.5833,-14.031769,18.67728,109.47559,0.51582336,-16.539173,100.04178,21.94394,-29.399063,96.59151,39.480453,-31.669725,113.71982,-15.652298,31.79298,86.64409,-6.74382,13.0830345,76.81033,7.499542,5.5916877,73.45308,23.448349,2.3331957,32.147423,-11.601395,0.52704144,16.108131,-49.780212,-0.62791467,-3.8245697,-48.142395,11.33905,-14.127251,-38.55983,19.909792,-130.2934,0.059036255,-45.5403,-145.332,-43.66768,-40.847313,-164.31485,-41.027237,-21.237331,-173.0217,-29.896042,-9.895359,-147.76978,7.921936,-56.28978,-159.03366,-33.333023,-51.064426,-175.23767,-31.379776,-29.918447,-182.84286,-20.462875,-17.770535,-166.44168,11.6766205,-64.26222,-169.6293,-21.974167,-59.79209,-179.05554,-24.42868,-43.64225,-186.62619,-17.803024,-30.411987,15.4676285,4.620529,-30.128565,-1.6987114,26.530228,-60.812393,-11.196785,46.79515,-67.31801,-16.557743,62.296005,-65.76491,-3.0849304,-4.1004486,-24.203724,-24.823158,10.119278,-62.745377,-35.922775,31.152725,-76.39326,-40.82561,48.411606,-78.93213,6
26.968674,47.463882,23.029205,48.43005,4.892029,16.402088,54.82251,-26.907257,11.030217,65.55615,-46.527863,8.012761,173.22507,23.230225,77.70356,183.68835,35.51819,32.356033,197.25067,42.627228,3.2623863,207.81158,47.199707,-16.150064,136.55006,6.2682953,6.2437162,114.172676,20.555038,-31.905361,102.620186,41.9433,-44.592148,97.62016,59.30069,-46.03195,119.70295,-0.8465271,18.423813,98.86778,13.893753,-16.285995,89.10808,35.90973,-27.843817,85.7702,53.59642,-28.636776,104.168785,-3.1853333,31.82223,76.70254,6.403595,14.040907,67.09823,21.313461,7.6261625,64.39091,37.588226,5.6121254,-125.14009,-39.539352,-23.70485,-146.247,-39.424545,11.942043,-146.87883,-16.617126,16.698708,-142.51047,-1.5162811,11.768173,-141.5504,-33.65445,-36.01041,-159.54439,-34.826096,6.8271217,-154.39738,-9.272507,15.33564,-147.22296,6.8254547,11.124241,-157.33955,-21.731293,-45.56768,-171.95323,-24.199081,-5.1139812,-164.28177,-0.5680237,4.697212,-155.95776,15.075912,1.446392,-172.85689,-8.8923645,-50.11435,-181.88896,-16.95346,-18.240246,-175.7504,-2.902954,-7.2585564,-167.88086,11.696854,-6.1769333,14.704929,5.9209747,-30.282576,-3.0883675,28.73851,-59.93007,-12.64146,49.638428,-63.820435,-17.513206,64.788605,-59.55823,6
27.926025,47.31566,22.177425,47.613747,3.7597656,16.507368,53.746834,-28.221222,11.977801,64.89081,-47.693817,9.545969,171.10767,24.315231,75.40646,181.68408,36.011017,29.928768,195.4785,42.73242,0.8521235,206.06714,47.08171,-18.59649,102.29186,-2.9557037,29.664501,74.70375,6.1940765,11.840489,65.26378,21.211594,5.4329147,62.986637,37.56848,3.556618,14.458061,-30.122467,7.2062054,-6.4628983,-28.243622,42.913334,-6.1151276,-5.2764435,46.861862,-1.1707077,9.467865,41.422535,-1.8941803,-24.130814,-5.125109,-19.694199,-24.246964,37.809216,-13.942406,1.417633,45.56278,-6.4508057,17.207657,40.776978,-155.6899,-22.02443,-43.09097,-172.64322,-29.952347,-4.2852497,-167.25533,-8.334824,10.452141,-159.49405,7.923523,10.587502,-170.98984,-8.976303,-47.776707,-181.27328,-18.896088,-16.819214,-175.45157,-5.451599,-4.9427853,-167.46971,9.0486145,-3.4303646,14.757008,5.629471,-30.312819,-3.0289192,31.13565,-57.68638,-11.825703,52.71164,-58.23094,-15.7127495,67.163025,-51.340584,-3.48946,-3.6108246,-24.226768,-25.950031,9.860458,-62.62283,-37.625984,31.015854,-75.58406,-42.6937,48.33963,-77.18339,-20.335926,-10.657898,-12.006449,-41.240227,2.770218,-47.20371,-51.049763,24.67894,-58.922012,-54.252083,42.399063,-59.498436,6
46.660095,20.383728,30.29542,51.111824,-24.950562,14.743675,53.53882,-55.903275,3.9291306,62.819977,-75.96671,-0.6098783,176.80775,23.951706,76.19437,188.1058,31.904053,30.085947,203.10695,35.835693,1.095899,212.47516,38.7473,-19.227571,107.46044,-2.6145325,30.842066,79.89934,6.2725525,12.844205,70.75792,21.351227,6.1536016,69.00504,37.7473,4.067914,-5.4937134,-33.6324,2.6471949,-25.51992,-24.156586,37.652554,-12.780914,-6.1581116,45.2008,0.14607239,3.6572418,42.37586,-14.297119,-18.073471,-9.005129,-33.84188,-13.151535,32.8755,-15.867165,3.7346497,44.860428,-0.44667816,13.062454,42.975353,-163.08138,-7.7273254,-46.331245,-191.19867,-13.274689,-14.163002,-182.2426,-2.144104,8.4077,-168.65431,7.0843506,15.80928,-167.99063,12.110657,-49.27258,-188.09134,4.6756897,-22.75465,-178.97107,10.319809,-7.241413,-165.05191,17.44635,-1.6090679,14.92844,4.714508,-30.384901,-2.3368263,31.661652,-56.690372,-10.221962,53.58197,-55.964237,-13.314423,67.79791,-48.232975,-3.5330238,-3.9912415,-24.160679,-25.87983,7.787094,-63.174797,-37.47075,28.175735,-77.38133,-42.521976,45.369965,-80.06398,-20.554487,-10.419739,-11.842194,-41.05023,1.4364319,-47.835346,-50.47305,23.037659,-60.410507,-53.29384,40.804565,-61.39541,6
53.762943,8.36203,23.454113,38.0807,-36.8985,18.718704,26.276573,-67.38584,15.240268,25.060753,-89.90534,14.416879,181.06491,32.152634,71.25811,191.29697,39.445877,24.79322,205.6496,42.69789,-4.6064587,214.31323,45.23372,-25.289673,109.6932,7.668976,27.919037,81.48135,15.509796,10.451035,72.09742,30.394028,3.661497,70.52684,46.787476,1.4161568,-15.475784,-29.084946,9.104577,-28.09211,-8.449097,42.73798,-9.59877,5.2092743,46.565292,5.4593506,9.56395,41.49396,-20.167305,-13.529953,-4.729754,-32.04898,4.1918945,36.561554,-8.322296,15.82019,43.88956,8.897003,19.051163,39.262527,-165.84712,-13.269516,-41.32559,-196.40323,-7.2894135,-11.547859,-194.41646,3.2422638,12.919962,-184.81885,10.72644,26.203882,-164.55392,6.354782,-47.61143,-183.38869,10.092102,-19.43695,-171.5949,14.792679,-5.4903717,-155.6753,17.773636,-1.7575531,14.216442,4.192993,-30.79998,-2.1116219,34.973938,-53.208527,-8.167515,57.045044,-48.80453,-9.722485,70.09265,-38.866196,-4.3256264,-3.9239655,-24.042503,-27.19662,7.9974823,-62.707825,-38.52639,28.584167,-76.83924,-43.119366,45.91046,-79.49561,-21.188879,-9.798279,-11.239229,-42.620266,0.70150757,-47.10845,-52.11614,22.031937,-60.08454,-54.5678,39.840424,-61.28327,6
