@relation num

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute sign {1,2,3,4,5}

@data
4.830021,3.7843933,-32.46595,-21.128248,15.314888,-60.69454,-39.330456,15.787025,-73.96208,-53.15719,13.026718,-81.366516,21.84256,-47.943554,22.461426,-8.217465,-31.32988,-8.927647,-35.36319,-17.30091,-17.663084,-54.842796,-7.5087967,-18.395203,-3.1330338,15.780983,-17.695766,-37.079,-11.267487,-29.295738,-31.094484,-30.342636,-11.892414,-19.651981,-34.63552,0.65566254,-10.6498995,22.648346,0.9446907,-41.670815,-1.6492233,-12.535831,-34.931644,-22.414047,1.2532158,-23.072165,-28.118866,12.65958,-19.841953,25.006432,18.502583,-43.946217,12.441978,-0.1355362,-42.23702,-4.7311096,5.740444,-33.124237,-13.001541,16.069504,1
2.746931,1.0218353,-32.91047,-24.017553,14.337555,-59.55613,-43.079826,16.89199,-71.28965,-57.74968,16.100845,-77.43724,15.042929,-49.69232,24.178104,-13.8308735,-26.25711,-3.7859268,-37.902412,-7.2286606,-12.061752,-54.96708,6.144104,-14.478979,-1.8080864,15.055183,-18.495068,-40.65658,-6.3826523,-25.546364,-36.314373,-25.048744,-7.2358704,-24.640099,-30.38546,4.682377,-6.49039,24.189362,0.099918365,-42.011497,4.419098,-8.943371,-37.397575,-16.211922,5.8824425,-25.679403,-23.110718,16.763092,-13.679743,29.126762,18.051777,-40.968903,18.946777,2.6267967,-41.205963,2.2112274,9.853752,-32.59477,-6.698303,20.081158,1
0.9635086,-0.33433533,-33.024967,-25.453278,15.675545,-58.509754,-44.603897,20.581963,-69.314926,-59.52543,21.795082,-74.7463,9.396627,-50.58193,25.166824,-17.277733,-23.18911,-1.3474159,-38.623764,-1.0090561,-9.246935,-53.63086,14.646538,-11.606176,-0.77114487,14.61351,-18.91682,-42.297802,-2.222786,-22.169996,-38.82707,-20.571754,-3.3598633,-27.134537,-26.967865,8.006245,-3.0682716,24.85244,-0.4501419,-40.904793,8.165382,-5.3830185,-36.795265,-11.9422,10.286346,-25.014837,-19.515884,20.638077,-8.461235,31.27008,17.662388,-37.745537,22.411163,5.406395,-38.510574,6.232147,13.7740555,-29.954351,-2.9755173,23.78117,1
-0.9625244,-2.1901321,-32.95399,-27.765493,14.247223,-57.75422,-47.058968,20.036842,-67.84447,-62.08503,22.181267,-72.6655,7.171734,-49.709248,27.527336,-18.818752,-21.525291,1.1634903,-38.84874,1.8577652,-6.7132072,-52.75054,18.49469,-9.127596,-0.8058853,13.586311,-19.66617,-43.424225,-0.6269989,-19.258276,-40.09147,-18.125397,0.3695259,-28.312143,-24.815147,11.473965,-1.296917,24.95169,-1.7296829,-40.32522,10.506569,-3.3182907,-37.028545,-9.006485,13.2679825,-25.549147,-17.122383,23.546745,-5.1653595,32.72489,16.241028,-35.396244,22.130135,8.488281,-34.929905,6.7198334,18.218063,-25.772385,-2.1337051,28.01025,1
-0.79032326,-3.0963974,-32.885807,-27.246176,13.417107,-58.006104,-46.131756,19.786453,-68.510254,-60.87904,22.637451,-73.80298,4.8013554,-49.15621,28.996738,-19.628304,-20.41092,1.7608604,-38.46872,3.5736542,-7.17161,-51.581867,20.788338,-9.924194,-0.06125641,13.035515,-20.051609,-43.11378,0.22880554,-19.063934,-40.38432,-16.788872,1.0731106,-28.944752,-23.642136,12.430176,-0.20674706,24.924065,-2.4512749,-39.75667,11.951897,-3.836771,-37.667286,-7.2251663,13.327339,-26.85854,-15.691383,24.041424,-3.8814392,33.370888,15.254147,-34.342575,22.90998,8.257778,-34.233532,7.8235245,18.49255,-25.513813,-1.1476898,28.573032,1
-0.37488556,-3.3901901,-32.864185,-28.227697,11.332565,-57.584595,-47.30124,16.900726,-68.20375,-61.987984,19.373276,-73.843735,6.022419,-48.744858,29.459576,-18.996809,-20.943306,1.7827816,-38.43338,2.3181229,-7.763731,-52.035416,19.116936,-10.706671,-0.26533508,12.861755,-20.161854,-42.822025,-1.5040054,-19.13209,-39.51867,-18.24643,1.1491985,-27.90995,-24.625809,12.610226,-0.9463005,24.884895,-2.6658325,-40.054874,10.662254,-4.287283,-37.55587,-8.29612,13.064003,-26.615173,-16.347961,23.962006,-5.0502357,33.36052,14.931198,-35.042244,21.58786,7.9926033,-34.46042,6.614151,18.375916,-25.57929,-2.0246735,28.604729,1
-1.2649841,-4.3718185,-32.725765,-29.235722,11.019829,-56.89956,-48.187687,17.397423,-67.2784,-62.75206,20.662842,-72.831726,3.9698982,-48.07623,30.872534,-20.057304,-19.72467,2.8765373,-38.331734,4.1447678,-7.4339046,-51.044952,21.546074,-10.816994,0.008262634,12.231407,-20.552082,-43.220352,0.23404694,-18.131798,-40.363285,-16.08197,2.560625,-28.874973,-22.776695,13.962957,0.36320496,24.805443,-3.4378128,-39.48521,12.707588,-3.8108406,-37.665905,-5.8152084,14.086878,-26.966518,-14.130501,25.026552,-2.8913116,34.032166,13.957865,-33.596664,23.570244,8.12781,-33.55689,8.919609,18.977743,-24.95202,0.107681274,29.294645,1
-1.5299416,-4.308693,-32.722824,-29.408033,12.094826,-56.331596,-48.059048,19.328323,-66.69437,-62.359993,23.35321,-72.43081,2.5237083,-48.198402,30.834112,-20.728132,-19.171669,2.8753242,-38.26075,5.1250076,-7.7213154,-50.43698,22.869476,-11.292037,0.3276558,12.237099,-20.546082,-43.213562,1.5179291,-17.758757,-40.64847,-14.965729,2.8388367,-29.285652,-22.067665,14.119917,1.1553116,24.782646,-3.4272385,-39.00779,13.768166,-3.439619,-37.193398,-4.7095337,14.505144,-26.409748,-13.137161,25.274797,-1.7321663,34.099655,13.985109,-32.767162,24.542175,8.350927,-33.126495,9.894234,19.19861,-24.777433,0.79431915,29.475626,1
-1.9793243,-4.629936,-32.654778,-30.050331,12.085693,-55.81171,-48.605324,19.690819,-66.08037,-62.779907,24.087364,-71.85748,2.1307678,-47.903324,31.31978,-20.982286,-18.78476,3.3414078,-38.252407,5.6945877,-7.265875,-50.181606,23.633675,-10.695181,0.2786255,12.012428,-20.678963,-43.37776,1.9806137,-17.21632,-40.87421,-14.381325,3.48563,-29.54041,-21.607132,14.717131,1.5021019,24.723763,-3.7067566,-38.84737,14.424255,-3.2233849,-37.083775,-3.8788452,14.904444,-26.256147,-12.320343,25.618975,-1.0358391,34.268715,13.636446,-32.381,25.905708,7.8225574,-33.42956,11.3129425,18.699846,-25.41442,1.9958725,29.047892,1
0.71336746,-5.0247803,-32.648605,-26.820452,9.742226,-57.697784,-44.906242,16.238823,-69.45658,-58.717003,19.879906,-76.501366,3.2073479,-47.375458,32.023056,-19.770317,-20.128357,2.1146011,-37.840286,2.9244156,-10.216506,-50.705967,19.96273,-14.693851,0.9309921,11.832809,-20.763271,-42.048355,-1.2450562,-20.260696,-39.929947,-17.272903,0.74339867,-28.985142,-23.639885,12.846567,0.03334427,24.736992,-3.916706,-39.543648,12.071014,-6.6786194,-38.211582,-6.0075226,11.709528,-27.74491,-13.671532,23.32887,-4.412037,34.219933,13.072893,-34.688477,24.576088,4.32111,-36.15943,9.9242935,15.069368,-28.604671,1.0572205,26.13431,1
