@relation num2

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute feat60 numeric
@attribute feat61 numeric
@attribute feat62 numeric
@attribute feat63 numeric
@attribute feat64 numeric
@attribute feat65 numeric
@attribute feat66 numeric
@attribute feat67 numeric
@attribute feat68 numeric
@attribute feat69 numeric
@attribute feat70 numeric
@attribute feat71 numeric
@attribute feat72 numeric
@attribute feat73 numeric
@attribute feat74 numeric
@attribute feat75 numeric
@attribute feat76 numeric
@attribute feat77 numeric
@attribute feat78 numeric
@attribute feat79 numeric
@attribute feat80 numeric
@attribute feat81 numeric
@attribute feat82 numeric
@attribute feat83 numeric
@attribute feat84 numeric
@attribute feat85 numeric
@attribute feat86 numeric
@attribute feat87 numeric
@attribute feat88 numeric
@attribute feat89 numeric
@attribute feat90 numeric
@attribute feat91 numeric
@attribute feat92 numeric
@attribute feat93 numeric
@attribute feat94 numeric
@attribute feat95 numeric
@attribute feat96 numeric
@attribute feat97 numeric
@attribute feat98 numeric
@attribute feat99 numeric
@attribute feat100 numeric
@attribute feat101 numeric
@attribute feat102 numeric
@attribute feat103 numeric
@attribute feat104 numeric
@attribute feat105 numeric
@attribute feat106 numeric
@attribute feat107 numeric
@attribute feat108 numeric
@attribute feat109 numeric
@attribute feat110 numeric
@attribute feat111 numeric
@attribute feat112 numeric
@attribute feat113 numeric
@attribute feat114 numeric
@attribute feat115 numeric
@attribute feat116 numeric
@attribute feat117 numeric
@attribute feat118 numeric
@attribute feat119 numeric
@attribute sign {6,7,8,9,10}

@data
15.046204,-6.633301,54.69927,47.28487,-14.934769,22.374348,73.21172,-16.309479,4.1963844,91.4396,-16.65947,-7.674446,23.752457,11.396362,-19.791645,31.854706,-4.8542633,-55.361397,37.120995,-17.396408,-73.24372,41.120285,-27.765457,-84.5899,226.97632,-15.916763,60.416958,229.84868,5.2567444,20.220287,224.45023,21.165207,-5.9447174,227.76434,30.538757,-24.830835,189.73363,-5.0682526,-4.55814,167.75208,-0.8766022,-36.718987,154.78064,3.370041,-54.027344,145.31029,7.5062256,-65.68861,174.10312,-14.911606,3.5715942,146.57164,-14.712814,-30.694859,129.96677,-13.039612,-50.54417,118.81742,-11.023087,-63.401955,-22.333847,-6.748459,-7.490093,-54.401062,-6.138565,-32.621086,-74.631935,-3.240509,-47.471706,-88.35959,0.1658783,-56.97323,-33.11812,-11.981522,7.9248047,-63.837357,-10.336319,-1.7417603,-80.65888,-6.7937775,-6.5000343,-95.103676,-1.8134766,-10.193436,-180.10529,24.942657,-47.045746,-160.76056,-15.467072,-47.670074,-152.233,-37.776215,-36.342106,-147.77734,-51.14119,-26.013813,-199.97522,18.393066,-43.73337,-179.76382,-17.868286,-44.99718,-168.6649,-38.438232,-34.189503,-162.06966,-50.87564,-24.01772,-216.5637,8.509979,-38.90439,-196.81186,-17.435547,-43.034893,-185.70605,-30.51654,-37.02584,-176.48279,-40.818497,-28.930603,7
14.729195,-6.017212,54.856567,46.991234,-14.913696,22.71376,72.696304,-16.970596,4.2869225,90.30854,-18.42392,-8.401321,23.835205,11.276077,-19.761036,31.744583,-4.385132,-55.637268,36.958115,-16.7164,-73.680984,40.947037,-27.004791,-85.10398,226.20834,-11.959488,56.90377,227.7102,9.05452,16.549145,222.59183,24.607025,-9.884777,226.2305,33.638397,-28.877575,188.0878,-2.2656097,-7.7439384,165.79044,1.0115356,-39.79337,152.62099,4.7825165,-57.06232,143.0006,8.611496,-68.70567,172.61621,-12.072342,0.72681427,144.96085,-12.829895,-33.431923,128.26505,-11.686325,-53.242496,117.04628,-9.99585,-66.08691,-22.388908,-6.977417,-7.1060944,-54.750416,-7.617874,-31.856197,-75.204575,-5.4956207,-46.531055,-89.10654,-2.6006165,-55.948338,-32.948284,-12.041534,8.519485,-63.702488,-12.378494,-1.1699982,-80.70173,-10.08046,-6.0586853,-95.44214,-6.2524414,-9.952675,-178.7859,21.523773,-44.16315,-159.32608,-18.835388,-44.072044,-150.81747,-40.96524,-32.383873,-146.39374,-54.184097,-21.855751,-198.65317,14.9384,-40.906174,-178.30527,-21.256454,-41.843254,-167.18085,-41.712494,-30.847256,-160.58975,-54.051758,-20.55397,-215.23692,5.0469513,-36.078094,-195.37215,-20.870697,-39.824078,-184.25583,-33.84735,-33.61162,-175.04425,-44.028732,-25.3522,7
12.305168,-12.168716,54.432568,45.295273,-19.715103,22.685894,71.636345,-21.319962,5.133049,89.60426,-22.545715,-7.071289,25.066162,12.019699,-17.691227,33.515717,-0.15252686,-54.777313,38.801003,-10.755692,-73.868034,42.72441,-19.968689,-86.19585,225.52655,-12.827362,57.653294,228.39726,8.77533,17.68552,225.60602,24.634216,-8.914005,230.40866,33.66873,-27.644844,190.14719,-2.4052124,-8.423576,169.24615,0.8494415,-41.40285,156.86964,4.696869,-59.232334,147.81299,8.637741,-71.283356,174.04544,-11.596268,-0.45144653,147.98398,-12.353973,-35.84126,132.23824,-11.097946,-56.408463,121.65454,-9.262558,-69.76189,-22.344269,-6.26474,-7.8695908,-53.62407,-7.1003113,-33.96788,-73.41465,-4.9447784,-49.521484,-86.86478,-1.9253845,-59.536892,-33.635746,-10.821365,7.3961945,-64.03674,-11.036362,-3.353386,-80.83291,-8.659378,-8.866394,-95.38771,-4.73967,-13.326248,-178.1718,23.206451,-42.361324,-160.43863,-17.754517,-46.27134,-153.23395,-41.473785,-37.09371,-149.69847,-56.044785,-28.130695,-198.42615,17.302246,-40.468155,-179.69135,-19.526688,-44.665695,-169.88115,-41.54007,-35.594563,-164.21532,-55.19307,-26.476128,-215.61224,7.796051,-37.23654,-196.80255,-18.553513,-42.916485,-186.52782,-32.608246,-37.676758,-178.10803,-43.995667,-30.18238,7
10.517815,-10.822464,55.087654,43.125343,-19.810226,23.321075,69.500015,-22.042282,5.8876495,88.09795,-22.97931,-5.361061,25.491112,12.080078,-17.030575,35.151802,0.031799316,-53.86054,41.119423,-10.263657,-72.91855,45.527344,-19.174927,-85.304306,227.11768,-11.283585,58.61019,230.09894,10.868912,18.952675,227.71545,26.996414,-7.5247345,232.51575,36.335342,-26.106272,192.55386,-0.33615112,-7.8124504,172.09091,3.0026855,-41.056984,159.91217,6.9793396,-58.993973,150.97035,11.060852,-71.08388,176.38611,-9.665924,-0.14072037,150.90483,-10.497437,-35.948906,135.45113,-9.135162,-56.729744,125.0371,-7.138977,-70.19305,-22.216606,-6.2692413,-8.219677,-53.045418,-7.236862,-34.84472,-72.608505,-5.0098114,-50.67361,-85.921425,-1.849823,-60.828003,-33.68646,-11.019531,6.8528748,-63.92653,-12.078278,-4.293335,-80.70628,-10.082748,-10.004044,-95.281784,-6.416992,-14.609863,-179.6228,21.093811,-42.76185,-161.02289,-19.583908,-45.392685,-153.67474,-43.060043,-35.717186,-150.15247,-57.476456,-26.502537,-199.8326,14.882019,-41.473007,-180.33432,-21.667603,-44.460526,-170.45078,-43.358505,-34.717064,-164.85973,-56.758453,-25.186424,-216.96587,5.1502075,-38.65953,-197.53433,-20.9888,-43.07925,-187.21951,-34.741135,-37.159946,-178.8825,-45.80803,-29.113228,7
11.210083,-10.948502,54.92598,42.565426,-19.586197,21.829475,68.38625,-21.479187,3.5474777,87.708664,-20.736465,-6.421852,25.357872,11.838486,-17.395226,34.419884,-0.2638855,-54.359375,40.038696,-10.600388,-73.50102,44.19843,-19.545334,-85.94818,226.91098,-11.946854,55.29985,229.28293,10.445572,15.736069,226.84366,26.679276,-10.671257,231.42334,36.096252,-29.269083,191.56995,-0.49604797,-10.627094,170.73108,2.8492737,-43.63663,158.32462,6.9326324,-61.39268,149.22073,11.152557,-73.31291,175.44925,-9.773376,-2.7944374,149.5525,-10.514862,-38.3053,133.85136,-9.043808,-58.892353,123.27595,-6.9416656,-72.21296,-22.353264,-6.1085205,-7.9662666,-53.44352,-6.9895935,-34.28859,-73.16472,-4.6344147,-49.901253,-86.57284,-1.3431244,-59.887276,-33.65745,-10.867249,7.2282867,-64.00841,-11.867844,-3.617855,-80.83901,-9.777344,-9.141888,-95.43738,-5.9804077,-13.565445,-179.16814,21.305481,-40.05863,-160.87712,-19.443146,-43.600307,-153.45854,-43.095673,-34.420864,-149.82986,-57.654984,-25.476128,-199.4167,15.29039,-38.478416,-180.31628,-21.435562,-41.84911,-170.48743,-43.24066,-32.307327,-164.8764,-56.71196,-22.88969,-216.60143,5.7248077,-35.41941,-197.49707,-20.604599,-40.126072,-187.22176,-34.450134,-34.357273,-178.86407,-45.5887,-26.431782,7
11.19326,-7.5473022,55.49908,42.432625,-17.966675,22.80833,68.13847,-20.745193,4.477501,87.32586,-20.498306,-5.7732353,25.085838,11.659958,-17.90283,34.700813,-1.996109,-54.179543,40.73163,-13.070404,-72.775406,45.22968,-22.4637,-84.76628,227.25737,-11.578049,53.243793,228.98593,10.66423,13.562157,226.55318,26.678146,-12.979637,230.76596,36.079147,-31.672037,191.42783,-0.7680664,-12.527477,170.34715,2.135666,-45.42508,157.77652,6.034256,-63.107033,148.54526,10.1635895,-74.96086,175.41022,-10.081818,-4.5283012,149.27585,-11.479401,-39.84478,133.41249,-10.369064,-60.32983,122.718506,-8.486755,-73.58851,-22.369694,-6.2861023,-7.7798157,-53.406036,-8.027771,-34.12288,-73.13825,-6.189514,-49.790943,-86.578926,-3.2263489,-59.835785,-33.548717,-11.005081,7.519375,-63.898457,-12.660004,-3.2498016,-80.77155,-10.870895,-8.749992,-95.42622,-7.2823334,-13.161285,-179.42294,20.390198,-38.711636,-159.83926,-19.888031,-40.01488,-151.7533,-42.70955,-29.406612,-147.75021,-56.56514,-19.550293,-199.48268,13.832977,-36.897057,-179.21355,-22.39354,-38.23288,-168.74872,-43.336212,-27.50877,-162.76367,-56.10057,-17.3647,-216.37833,3.9108734,-33.395416,-196.44485,-22.021378,-36.642143,-185.75171,-35.201645,-30.123165,-177.06589,-45.62175,-21.596165,7
10.134865,-9.47699,55.40641,41.668785,-19.850525,22.984993,67.51105,-22.966019,4.901825,86.65502,-23.327087,-5.4264183,25.678528,11.433365,-17.19466,35.569656,-1.798233,-53.55434,41.61835,-12.698029,-72.24724,46.058517,-21.996002,-84.33359,224.88632,-7.092972,57.826035,227.79053,12.783203,16.974552,226.53381,27.127777,-10.584183,231.08728,35.491302,-29.685219,190.58539,0.92453,-9.148869,170.2518,2.3849792,-42.60766,158.04251,5.623703,-60.671864,149.03754,9.383331,-72.81914,174.39972,-8.093582,-1.1492271,149.07489,-11.085129,-36.953075,133.64787,-10.772644,-57.79596,123.223434,-9.329666,-71.32172,-22.172321,-6.655182,-8.033726,-52.439606,-10.029953,-35.103027,-71.764336,-9.018967,-51.34374,-84.957405,-6.4905396,-61.82615,-33.698193,-10.771286,7.181938,-63.717354,-13.640732,-4.238968,-80.47846,-12.49852,-10.231884,-95.08608,-9.437485,-15.165859,-177.36389,17.97647,-42.070152,-158.89917,-22.781036,-44.401382,-151.64868,-46.131287,-34.35469,-148.22061,-60.3694,-24.832432,-197.6297,11.960281,-40.733864,-178.40118,-24.792496,-42.85041,-168.70102,-46.331314,-32.598545,-163.23341,-59.550278,-22.748863,-214.85567,2.440445,-37.76545,-195.64548,-23.955872,-41.582527,-185.41763,-37.63893,-35.359562,-177.14038,-48.56601,-27.063904,7
10.089592,-9.638092,55.386883,40.523026,-21.38861,22.388737,65.6255,-25.770218,3.5420609,83.00982,-28.622559,-9.222897,25.839264,10.968353,-17.256676,35.56202,-2.794281,-53.464325,41.44293,-13.974808,-72.04463,45.730103,-23.453735,-84.04535,227.85669,-12.271179,57.038,229.75092,10.152878,17.466373,227.8689,26.190033,-9.106129,231.63681,35.86444,-27.75394,192.10408,-0.08016968,-8.533356,171.11705,3.24794,-41.45063,158.5237,7.55542,-59.021183,149.24622,12.07309,-70.69592,176.10846,-9.638153,-0.782135,149.97563,-10.667603,-36.112408,134.05446,-9.166168,-56.527554,123.298065,-6.9217987,-69.67898,-22.33097,-6.190506,-7.965515,-53.138588,-7.9405365,-34.575157,-72.80649,-5.8598633,-50.293697,-86.22039,-2.5837708,-60.276947,-33.519123,-11.305267,7.199211,-63.824905,-12.972778,-3.6911392,-80.68459,-10.9079895,-9.135586,-95.27097,-6.8730164,-13.384491,-179.44272,20.764694,-42.111847,-161.91089,-20.443039,-43.565346,-155.30826,-43.73813,-32.95952,-152.29572,-57.85356,-23.119373,-199.80945,15.111053,-40.727676,-181.26706,-22.003357,-42.646984,-171.95926,-43.66098,-32.28231,-166.7252,-56.9301,-22.373383,-217.19556,5.9006653,-37.716965,-198.46674,-20.842575,-41.51123,-188.4674,-34.68834,-35.27678,-180.36325,-45.73979,-26.974998,7
10.324982,-9.453079,55.37538,40.19271,-22.190247,22.226784,65.18701,-27.13005,3.3743782,82.46425,-30.40181,-9.43528,25.862442,10.5473175,-17.48294,35.202095,-3.6267395,-53.63267,40.828964,-14.982086,-72.18559,44.922527,-24.556702,-84.17797,227.15053,-9.339493,55.789536,229.19269,11.376755,15.30489,228.33847,26.101654,-12.06805,233.51901,34.441788,-31.018944,191.3587,1.2646332,-10.035767,170.33957,3.8285522,-43.000916,157.76189,7.775696,-60.66707,148.51872,12.084595,-72.44748,175.2427,-7.780197,-1.926384,148.90137,-10.031708,-37.044422,132.87448,-9.227631,-57.41618,122.05871,-7.4235687,-70.58666,-22.45403,-6.0933685,-7.689686,-53.27951,-8.921799,-34.185616,-72.94193,-7.5496674,-49.98861,-86.35104,-4.7588196,-60.124573,-33.66668,-10.531525,7.6688232,-63.85348,-13.455063,-3.2870255,-80.727585,-12.261185,-8.943321,-95.42661,-9.079239,-13.516132,-178.64352,18.159256,-41.1081,-161.56583,-23.233948,-42.692444,-155.14252,-46.612106,-32.159523,-152.2195,-60.769127,-22.352188,-199.06985,12.768738,-39.562145,-181.03369,-24.614105,-41.04639,-171.99109,-46.249374,-30.403992,-166.90596,-59.454224,-20.332985,-216.54977,3.7936401,-36.388477,-198.17862,-23.20848,-40.096863,-188.31274,-37.129105,-33.816643,-180.29381,-48.21701,-25.480762,7
8.262169,-9.295898,55.746944,39.351723,-22.082703,23.761265,64.80458,-27.269989,5.6015854,82.7795,-30.307358,-6.271538,26.479881,10.551971,-16.529888,36.855934,-2.0289154,-52.985268,43.05087,-12.462555,-71.89503,47.536903,-21.416824,-84.22158,228.27176,-9.689453,55.397892,229.77713,11.362503,15.063175,228.45209,26.270569,-12.1916275,233.14548,34.978806,-31.103806,192.5345,1.2849884,-10.3963585,171.66156,3.8416748,-43.454823,159.08734,7.7795258,-61.12553,149.80019,12.079315,-72.87462,176.60654,-8.299805,-2.5396156,150.40831,-10.678024,-37.75622,134.4126,-9.993729,-58.15685,123.58375,-8.294342,-71.3305,-22.263485,-6.48999,-7.915886,-52.918243,-9.373642,-34.60325,-72.53955,-8.075882,-50.463516,-85.96171,-5.3609467,-60.602833,-33.43503,-11.488281,7.299835,-63.494637,-14.247955,-4.0414543,-80.31318,-12.969818,-9.842972,-94.97619,-9.732132,-14.491638,-179.17175,18.812317,-40.276962,-161.8245,-22.47612,-41.65261,-155.58334,-45.952927,-31.230137,-152.87598,-60.226624,-21.530617,-199.63205,13.387573,-39.482628,-181.49583,-23.970901,-40.118946,-172.83362,-45.54802,-29.050587,-168.11526,-58.706146,-18.742706,-217.20258,4.3878174,-36.942303,-198.65747,-22.593338,-39.85117,-189.0097,-36.469086,-33.14707,-181.28943,-47.50789,-24.471043,7
8.981384,-10.3329315,55.45236,37.434296,-24.045227,21.458958,61.85037,-29.811584,2.0905685,80.43739,-31.96901,-9.00729,26.562752,9.643799,-16.946465,35.828457,-2.8639526,-53.724705,41.280956,-13.2426605,-72.89159,45.19318,-22.15564,-85.44152,228.41919,-10.006012,54.028393,229.10156,11.362778,13.838234,227.34479,26.458923,-13.28833,231.70187,35.299347,-32.219646,191.94841,1.53862,-11.263828,170.81116,4.297882,-44.137554,158.08983,8.405655,-61.66368,148.7061,12.858673,-73.2782,176.0722,-8.024017,-3.2764282,149.49294,-10.5914,-38.19295,133.26535,-10.004501,-58.412678,122.28017,-8.356445,-71.462845,-22.385658,-6.3411255,-7.688736,-53.26845,-9.400177,-34.092144,-73.03835,-8.220428,-49.776123,-86.56491,-5.582962,-59.796448,-33.39712,-11.3845825,7.628433,-63.524162,-13.6380005,-3.6456146,-80.33582,-11.938095,-9.358128,-94.92824,-8.23642,-13.880936,-178.98537,18.69426,-39.450077,-162.42847,-22.423569,-45.98829,-155.7634,-47.045578,-39.054825,-152.57346,-62.445335,-31.45081,-199.63544,14.119217,-38.29853,-182.66795,-23.390015,-43.788902,-173.98392,-46.36232,-36.04454,-169.05786,-60.795,-27.732895,-217.51405,5.8299255,-35.502842,-200.31671,-21.690369,-40.723038,-190.95473,-36.386063,-35.531635,-183.27797,-48.323242,-28.095058,7
8.775322,-10.205017,55.50901,37.30148,-24.030823,21.623146,61.87457,-29.697845,2.4247627,81.20573,-30.909042,-7.481495,26.483475,10.213333,-16.735546,36.31932,-1.9489899,-53.48157,42.149136,-12.1006775,-72.65898,46.35383,-20.843079,-85.2343,229.07211,-11.59993,54.017776,229.80737,10.190918,14.055817,228.26724,25.546951,-12.937717,232.79526,34.50946,-31.771257,192.76013,0.845047,-11.197525,171.90125,3.7820435,-44.233253,159.33495,8.00943,-61.842587,150.05914,12.561813,-73.50518,176.8057,-8.678757,-3.3204117,150.32661,-11.050064,-38.326813,134.16385,-10.355606,-58.59499,123.22365,-8.639008,-71.67407,-22.422554,-6.1025543,-7.7737923,-53.26074,-8.887009,-34.259605,-72.99381,-7.5440674,-49.976803,-86.49103,-4.799408,-60.007896,-33.487755,-11.21431,7.48188,-63.545418,-13.319412,-4.0040207,-80.315605,-11.540787,-9.81366,-94.86912,-7.769394,-14.40369,-179.67813,19.783432,-39.330215,-162.2107,-20.960999,-45.836853,-155.04242,-45.465897,-38.991062,-151.54654,-60.83918,-31.468407,-200.23657,14.778275,-38.339516,-182.49811,-22.447235,-43.29837,-173.45108,-45.181686,-35.272755,-168.3222,-59.458,-26.815006,-217.9593,6.11557,-35.68724,-200.15318,-21.014603,-40.90861,-190.52019,-35.55545,-35.777416,-182.63843,-47.398422,-28.404919,7
8.514702,-9.603546,55.656727,36.16324,-23.979767,21.276081,60.177494,-30.068008,1.5079536,79.78232,-30.769958,-7.896969,26.528664,10.166382,-16.692501,36.716366,-2.4036713,-53.204697,42.741367,-12.707596,-72.24007,47.082817,-21.519623,-84.71995,228.94289,-11.204926,58.424984,229.76204,9.962051,18.13071,228.49707,24.810165,-9.159641,232.90912,33.62178,-28.091663,193.44235,0.470047,-7.376835,173.22115,2.8698883,-40.849545,160.92361,6.871567,-58.699715,151.78687,11.313858,-70.513535,177.52963,-9.301376,0.2783165,151.6532,-12.272354,-35.130653,135.797,-11.917465,-55.648235,125.029945,-10.414673,-68.89623,-22.193954,-6.497284,-8.102966,-52.48473,-9.9487,-35.136303,-71.96318,-8.928467,-51.19174,-85.330444,-6.3425903,-61.436756,-33.406982,-11.757248,6.993553,-63.030174,-14.819351,-5.372154,-79.65945,-13.418701,-11.669762,-94.13026,-9.848801,-16.664589,-180.04056,20.008804,-43.124626,-162.44637,-20.807968,-48.780624,-155.27075,-45.168808,-41.445786,-151.78493,-60.400574,-33.636078,-200.58105,14.918793,-42.196125,-182.63124,-22.261826,-46.711494,-173.47086,-44.93283,-38.635193,-168.26082,-59.194366,-30.20216,-218.27838,6.2013397,-39.553596,-200.29333,-20.902542,-44.27413,-190.63284,-35.366043,-38.97863,-182.74034,-47.1445,-31.514835,7
10.22715,-5.3766174,55.936543,38.362713,-20.657639,22.350422,62.611214,-26.778717,2.880642,82.570564,-26.325928,-5.763073,25.610779,10.267792,-18.011826,35.64271,-4.430191,-53.764668,41.75294,-15.686203,-72.225006,46.24613,-25.042679,-84.24645,226.96524,-11.814041,60.480618,227.01749,8.704269,19.843983,225.255,23.078629,-7.6714935,228.77917,31.812637,-26.824293,190.74866,-0.4586029,-4.9860497,170.30814,1.6753693,-38.343365,157.84068,5.572403,-56.09856,148.56207,9.969528,-67.818344,175.02655,-10.442612,2.787716,148.8324,-13.650299,-32.366085,132.74728,-13.37178,-52.705902,121.80972,-11.881378,-65.81489,-22.181053,-6.758667,-7.922455,-52.626644,-10.195389,-34.783207,-72.257965,-8.9049835,-50.63167,-85.726616,-5.9886017,-60.65271,-33.19535,-12.186996,7.2605286,-62.662476,-15.5190735,-5.404648,-79.23917,-14.026627,-11.81871,-93.63009,-10.197586,-16.85226,-178.64102,19.905106,-46.19032,-159.25742,-20.36821,-49.33526,-150.70454,-43.788452,-40.555717,-146.25273,-58.270813,-31.86137,-198.87791,13.9110565,-44.3954,-179.32193,-22.720795,-45.2037,-169.12708,-44.03633,-34.965168,-163.21852,-57.174393,-25.263004,-216.05757,4.5550385,-40.721584,-196.83482,-21.92366,-43.84096,-186.35748,-35.50345,-37.80978,-177.71948,-46.364365,-29.799973,7
8.03788,-8.103851,55.965336,36.29456,-23.95897,22.74905,60.596058,-31.102219,3.6980324,80.56722,-32.13513,-4.8681946,26.808624,9.146179,-16.834797,37.02257,-4.603195,-52.912018,42.982475,-15.383865,-71.70227,47.244286,-24.44484,-84.0304,226.20576,-10.906372,60.800564,226.31479,9.22699,19.97195,224.76326,23.302246,-7.7103615,228.16855,31.909607,-26.941832,189.96286,0.21658325,-4.691452,169.62988,2.2720032,-38.119354,157.18427,6.2158813,-55.879517,147.90636,10.69957,-67.567024,174.27719,-9.81665,3.0925407,148.08456,-13.079803,-32.05729,131.9685,-12.734299,-52.371567,120.9986,-11.140961,-65.44135,-22.152863,-6.8550873,-7.9184647,-52.55258,-10.23761,-34.837986,-72.17172,-8.808228,-50.689613,-85.62775,-5.7399445,-60.68222,-33.15018,-12.304047,7.2694397,-62.516945,-15.5789795,-5.6413574,-79.03539,-13.993454,-12.182106,-93.359314,-10.042648,-17.311752,-176.74971,19.607742,-46.04477,-160.5928,-22.133423,-48.0903,-154.31734,-46.060455,-38.77067,-151.36166,-60.785843,-29.850136,-197.39062,14.948273,-45.083233,-180.3339,-22.894089,-46.49979,-171.94617,-45.223175,-36.79557,-167.25113,-59.110397,-27.481411,-215.26895,6.659424,-42.2844,-197.77948,-20.93747,-45.875496,-188.41953,-35.44075,-40.165283,-180.75955,-47.203537,-32.439133,7
9.89418,-3.5374146,56.142593,39.212036,-19.164688,23.748184,63.805237,-25.627396,4.828945,83.63607,-25.757843,-4.1162033,25.597557,10.073013,-18.140137,36.110268,-5.3127594,-53.462887,42.528156,-16.937546,-71.58723,47.253506,-26.542114,-83.32055,225.73486,-12.900742,62.72596,225.75803,7.702652,22.13237,224.15958,22.086761,-5.388035,227.32834,30.986664,-24.52655,189.21455,-1.1997223,-2.510723,168.85846,1.2214355,-35.900036,156.37718,5.3889465,-53.583958,147.06442,10.037521,-65.17895,173.61655,-11.425995,5.197834,147.2896,-14.176575,-29.895452,131.0815,-13.503906,-50.128128,120.046326,-11.683304,-63.113026,-22.134964,-6.8956757,-7.933296,-52.651226,-9.54834,-34.80272,-72.32813,-7.625702,-50.530113,-85.80574,-4.2156982,-60.381855,-33.04962,-12.599869,7.2204742,-62.457268,-15.441895,-5.699814,-78.9723,-13.586899,-12.178024,-93.26508,-9.394318,-17.2015,-177.25244,20.430634,-48.696167,-157.70844,-19.886826,-48.9934,-149.00153,-42.733,-38.94441,-144.38652,-56.762497,-29.615753,-197.4178,14.212662,-46.858215,-177.36032,-22.150269,-46.212627,-166.9548,-43.02391,-35.297924,-160.92621,-55.828323,-25.2304,-214.49384,4.734024,-43.01926,-194.83243,-21.546463,-44.788914,-184.24115,-34.78676,-38.2254,-175.52824,-45.317688,-29.863796,7
14.7536545,6.4380035,54.802197,44.46983,-6.1697083,21.468418,68.23749,-9.49353,0.76623154,86.70064,-6.407028,-10.318897,20.767365,13.420517,-21.78007,31.863895,-3.1623688,-56.375027,39.477554,-14.996994,-73.890465,45.480236,-24.518692,-85.09549,224.12369,-11.213379,55.535816,222.33435,11.946045,16.38509,221.35867,27.723938,-10.390579,227.79521,36.72789,-28.639736,184.61607,2.4188232,-7.5497017,163.41928,5.1152496,-40.39029,150.39307,9.250336,-57.68451,140.64302,13.773056,-68.96556,169.7586,-8.858002,0.15649414,142.1872,-11.3329315,-33.988846,125.15811,-10.576691,-53.532505,113.5302,-8.745285,-65.987816,-22.135338,-7.390442,-7.4734306,-54.217823,-7.979599,-32.58541,-74.8189,-4.857666,-46.87097,-88.876816,-0.7332306,-55.571266,-32.205063,-14.357498,7.7372665,-62.402267,-16.639679,-3.3415985,-79.332794,-14.568146,-8.558926,-93.97993,-10.290558,-12.3352165,-177.79099,16.79689,-44.129265,-148.83496,-17.350998,-42.389835,-133.86356,-35.893433,-30.954163,-125.12859,-47.013474,-20.697739,-195.54092,6.220337,-39.464638,-166.99341,-23.922714,-38.274117,-150.63489,-40.37787,-27.105343,-140.62112,-50.184097,-16.847946,-209.33627,-6.483902,-32.79653,-183.88469,-27.260635,-33.750782,-169.84344,-36.569214,-26.913097,-158.16605,-43.48224,-18.393703,7
15.251755,11.507187,53.827206,45.46447,0.84542847,20.261372,68.879395,-0.7055359,-1.0427513,86.47777,3.9968567,-12.937256,18.234512,14.688919,-23.184116,30.551228,-2.362793,-57.132214,39.25131,-14.184814,-74.14295,46.21039,-23.550629,-84.91794,221.35979,-8.793991,56.252224,219.99503,13.940964,16.836498,219.5137,29.392136,-10.14238,226.79811,37.935806,-28.293823,182.15636,3.4851227,-7.299225,161.15877,5.7121735,-40.30256,148.23106,9.648392,-57.716694,138.54654,14.07016,-69.09381,167.27109,-7.6450195,0.56495285,139.89182,-10.421478,-33.711563,122.94353,-9.683151,-53.326008,111.36144,-7.7716675,-65.81194,-22.090553,-7.5671234,-7.428997,-54.07773,-7.6100464,-32.669117,-74.537964,-4.215393,-47.0942,-88.46694,0.03816223,-55.93851,-32.229885,-14.227722,7.8724747,-62.476646,-16.387177,-3.0952377,-79.40392,-14.380676,-8.348404,-94.06581,-10.263367,-12.243713,-176.41878,14.035309,-44.930077,-143.21251,-15.932327,-42.31472,-125.6355,-31.65889,-30.378914,-115.24434,-40.910843,-19.816032,-192.49661,1.5443726,-39.08519,-160.31114,-24.70259,-39.50362,-141.26653,-38.780167,-29.392307,-129.43596,-47.0515,-19.734425,-204.32251,-12.423096,-31.260197,-176.63895,-30.032242,-33.23631,-161.20374,-37.324844,-26.980728,-148.34071,-42.41678,-18.896996,7
