@relation numRight

@attribute feat0 numeric
@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute feat17 numeric
@attribute feat18 numeric
@attribute feat19 numeric
@attribute feat20 numeric
@attribute feat21 numeric
@attribute feat22 numeric
@attribute feat23 numeric
@attribute feat24 numeric
@attribute feat25 numeric
@attribute feat26 numeric
@attribute feat27 numeric
@attribute feat28 numeric
@attribute feat29 numeric
@attribute feat30 numeric
@attribute feat31 numeric
@attribute feat32 numeric
@attribute feat33 numeric
@attribute feat34 numeric
@attribute feat35 numeric
@attribute feat36 numeric
@attribute feat37 numeric
@attribute feat38 numeric
@attribute feat39 numeric
@attribute feat40 numeric
@attribute feat41 numeric
@attribute feat42 numeric
@attribute feat43 numeric
@attribute feat44 numeric
@attribute feat45 numeric
@attribute feat46 numeric
@attribute feat47 numeric
@attribute feat48 numeric
@attribute feat49 numeric
@attribute feat50 numeric
@attribute feat51 numeric
@attribute feat52 numeric
@attribute feat53 numeric
@attribute feat54 numeric
@attribute feat55 numeric
@attribute feat56 numeric
@attribute feat57 numeric
@attribute feat58 numeric
@attribute feat59 numeric
@attribute sign {1,2,3,4,5}

@data
-30.6031,25.145203,43.890827,-15.160061,40.302002,1.0119257,-0.66973114,49.58914,-26.916592,4.401273,57.175415,-47.503166,-11.408947,6.8203583,-31.409782,13.323164,36.90161,-45.273643,18.097492,51.591766,-27.888283,15.102147,54.264008,-11.9466,3.6711082,-6.054779,-23.650715,27.54399,30.689941,-38.84102,27.33182,48.958252,-18.473589,21.167624,51.33441,-1.6425419,17.634686,-16.03746,-10.009976,35.758904,22.689743,-14.460922,28.056068,36.744843,6.836049,18.606777,36.951324,22.128166,31.46719,-20.995316,4.4305477,45.149086,8.602371,-5.2779174,37.080795,20.860123,6.5035334,26.392998,22.32965,19.0998,1
-30.859655,27.317917,42.664192,-16.64657,39.999847,-1.6024847,-2.9737835,47.821472,-30.505112,1.5232697,54.14279,-51.725677,-12.062265,4.3153076,-31.73303,11.656546,34.134888,-48.119232,16.262163,50.204163,-31.838533,13.40679,53.92456,-16.02464,3.5487633,-7.5923615,-23.310266,26.121132,28.965927,-41.179977,25.992798,49.043365,-22.457262,20.283,53.10208,-5.722313,18.03167,-16.230316,-9.182989,34.856503,22.845322,-16.295311,26.824255,37.934723,4.2723074,17.483002,38.75876,19.680853,32.243397,-19.789001,5.4003544,44.78611,9.704468,-6.3511586,36.443478,22.500275,4.7488146,25.845781,24.563248,17.411499,1
-30.980614,25.804367,43.742836,-17.550705,39.81111,-0.52017,-4.3794518,48.58812,-29.48931,-0.2612381,55.497116,-50.672867,-12.547207,4.8048553,-31.580614,10.458553,35.529663,-47.60968,14.958166,51.36946,-30.981787,12.211147,54.692642,-15.011438,3.4361439,-7.012207,-23.583134,22.502066,35.003952,-30.580183,18.10579,48.265762,-6.8567605,10.954121,47.104507,9.832621,18.290562,-15.703262,-9.779167,34.55512,23.781082,-16.688442,26.488071,38.396408,4.303722,17.25734,38.639053,19.859138,32.778748,-19.318466,4.601258,44.579506,10.815262,-6.565581,36.078693,23.205307,4.9591575,25.558708,24.78601,17.817524,1
-17.725485,25.330536,51.025543,-2.5551014,42.751816,8.416319,11.3442745,52.33368,-20.061497,16.512638,61.63025,-40.142555,-11.742376,15.017075,-28.657047,20.004814,39.20874,-40.7827,30.092314,48.581924,-21.778343,29.086731,49.00865,-5.2247686,-0.47083282,-2.8535004,-24.74519,31.881746,30.816452,-27.905077,34.386875,40.38199,-2.125556,28.525852,38.728256,15.074623,11.141811,-18.634262,-14.466616,39.578526,14.120789,-15.173698,36.984756,24.924683,9.321981,28.516916,24.096985,25.344694,24.220423,-29.720459,-2.7069545,45.14643,-3.3813171,-9.568748,42.04205,8.485107,4.9298,33.403084,10.841461,19.069199,1
-18.132164,29.765564,48.736904,2.2104588,43.279877,6.6306887,19.283104,49.800827,-21.14375,27.038818,57.49298,-41.181423,-7.7065086,15.057404,-30.14458,28.213366,36.594193,-31.168636,31.434631,41.930405,-8.438368,24.877914,40.24237,6.7846804,0.9671612,-3.9346313,-24.690289,36.866028,26.327286,-22.53011,35.924873,34.704895,3.8866615,27.294554,33.184814,19.980232,9.780817,-20.5914,-12.916739,41.99458,8.727722,-11.973479,38.245354,20.39154,12.101634,28.162897,20.854584,27.269928,20.533495,-32.684326,0.2780409,45.041916,-9.184357,-5.718523,42.32846,3.6299286,8.144755,33.013905,7.6786804,21.537384,1
-16.415493,26.073334,51.65351,8.535469,41.321747,12.508136,28.234125,48.431503,-13.477332,38.400963,57.241257,-32.019615,-3.3270607,19.84668,-28.265602,34.999626,35.25934,-20.392101,35.076706,35.86624,3.258914,26.302979,32.720245,17.144814,1.9297009,-0.9159088,-25.024567,41.464626,22.810272,-15.022065,38.88602,27.209427,12.341525,28.622753,24.800812,27.415194,7.283991,-20.202744,-15.183212,43.649063,3.2356415,-8.788144,40.07178,12.200119,16.551697,29.11451,12.328598,31.193945,15.180008,-35.50258,-3.23134,42.67972,-14.490356,-2.8185053,39.348297,-4.301712,13.044059,28.88507,-1.7737885,26.036226,1
-7.9161434,23.394104,55.120644,19.884958,36.571198,16.894258,40.702286,41.351334,-8.934448,52.824875,49.28528,-26.805244,1.0802517,23.229324,-25.950096,42.39432,27.62851,-18.376478,42.97213,25.340546,5.2656803,33.83385,22.81633,19.129309,0.97502327,1.4901733,-25.159529,45.61003,13.358444,-14.583902,44.77696,15.085327,13.303402,34.53259,13.591156,28.602379,1.5162926,-19.602036,-17.638033,42.800964,-6.6674957,-10.070616,41.688538,-0.1461792,16.344795,31.20138,0.9453888,31.383263,5.598465,-37.721634,-7.736368,37.53665,-24.108795,-6.068526,36.804764,-15.437592,11.075837,27.292593,-12.110794,24.697355,1
-5.8530865,23.575592,55.336884,24.145082,33.988846,17.892126,45.95971,36.607605,-7.442237,59.37728,43.219177,-24.938137,4.191757,23.232513,-25.655165,45.686382,22.638565,-17.69493,45.317238,20.009735,5.9290566,35.4122,18.441269,19.413109,1.4954033,1.6406555,-25.138483,47.071938,8.011063,-13.7523365,45.99973,9.512344,14.155221,35.410515,9.074646,29.29754,-0.57554245,-19.45929,-17.872028,41.827873,-11.567368,-9.459161,40.995102,-5.2618103,17.034224,30.437405,-3.1114807,31.920748,1.1907825,-38.053284,-8.14288,34.47746,-28.2706,-5.74281,34.365517,-19.80516,11.530992,24.993801,-15.595642,25.016562,1
-6.432247,24.645752,54.80375,24.869354,33.540115,18.040508,47.42472,35.063263,-6.728448,61.521454,40.948837,-23.947409,5.5662727,22.667023,-25.898472,46.82083,20.88144,-16.932146,45.203987,18.65271,6.6805277,34.452496,17.658752,19.557137,2.159748,1.1837921,-25.11584,47.611187,6.2784576,-12.63954,45.871044,8.262833,15.204121,34.894016,8.408524,30.073431,-0.7703686,-19.718323,-17.578365,41.628426,-13.034363,-8.156299,40.288788,-6.281616,18.20577,29.41737,-3.5601044,32.769535,0.15485382,-38.199036,-7.5224867,33.63478,-29.365067,-4.2790804,33.139114,-20.683014,12.880079,23.397444,-16.068512,25.965027,1
-6.0737667,25.397537,54.50057,25.119549,33.75836,17.520723,47.59713,34.869797,-7.340671,61.699432,40.366623,-24.683117,5.523985,22.298935,-26.225006,46.79268,20.479294,-17.33085,45.10701,18.548706,6.3032584,34.30332,17.757202,19.150177,2.0417233,0.8410492,-25.139517,47.56431,5.931778,-12.923735,45.94968,8.291946,14.898161,35.039555,8.676239,29.812391,-0.92907715,-19.947647,-17.309912,41.531094,-13.290482,-8.148863,40.316982,-6.184387,18.126265,29.514399,-3.2312317,32.696114,-0.02336502,-38.296143,-7.013041,33.468273,-29.470245,-3.8701034,32.87243,-20.564209,13.170666,23.052788,-15.788803,26.139082,1
